Rank: 0, Name: Jnut, Trophies: 2116
Rank: 1, Name: Kalou, Trophies: 2069
Rank: 2, Name: Jmuts, Trophies: 2066
Rank: 3, Name: SuperStormSmith, Trophies: 2060
Rank: 4, Name: jflawiefer, Trophies: 2054
Rank: 5, Name: AnkokuOppai, Trophies: 2049
Rank: 6, Name: DarkHelix, Trophies: 2048
Rank: 7, Name: startadeadhorse, Trophies: 2043
Rank: 8, Name: Jnuts, Trophies: 2028
Rank: 9, Name: Waterfall38, Trophies: 2008
Rank: 10, Name: Jnutts, Trophies: 1997
Rank: 11, Name: Qwerty0404, Trophies: 1992
Rank: 12, Name: Agie, Trophies: 1988
Rank: 13, Name: Boristherussian, Trophies: 1984
Rank: 14, Name: sabu, Trophies: 1973
Rank: 15, Name: kayede, Trophies: 1954
Rank: 16, Name: kattan, Trophies: 1943
Rank: 17, Name: enominay, Trophies: 1936
Rank: 18, Name: DivanNya, Trophies: 1913
Rank: 19, Name: Copesetic, Trophies: 1908
Rank: 20, Name: TayoPayo5369, Trophies: 1901
Rank: 21, Name: Purveyor, Trophies: 1900
Rank: 22, Name: Crissaegrim, Trophies: 1899
Rank: 23, Name: Ebenmaw, Trophies: 1897
Rank: 24, Name: Catbac, Trophies: 1896
Rank: 25, Name: futanari, Trophies: 1895
Rank: 26, Name: maji, Trophies: 1894
Rank: 27, Name: Ryu, Trophies: 1893
Rank: 28, Name: metareq, Trophies: 1879
Rank: 29, Name: nefanefa, Trophies: 1878
Rank: 30, Name: avalanche7, Trophies: 1876
Rank: 31, Name: jsx97, Trophies: 1875
Rank: 32, Name: Blizzardus, Trophies: 1865
Rank: 33, Name: Falsestar, Trophies: 1848
Rank: 34, Name: JayNaughts, Trophies: 1842
Rank: 35, Name: Marvin, Trophies: 1825
Rank: 36, Name: niliva, Trophies: 1818
Rank: 37, Name: muchas, Trophies: 1805
Rank: 38, Name: Dante1996, Trophies: 1803
Rank: 39, Name: Fenchurch, Trophies: 1797
Rank: 40, Name: 4444ehre, Trophies: 1790
Rank: 41, Name: Valkrie, Trophies: 1786
Rank: 42, Name: gartak, Trophies: 1777
Rank: 43, Name: warced, Trophies: 1776
Rank: 44, Name: FrogB, Trophies: 1774
Rank: 45, Name: SOX014, Trophies: 1773
Rank: 46, Name: bezet, Trophies: 1749
Rank: 47, Name: lebenou83, Trophies: 1745
Rank: 48, Name: Loco422, Trophies: 1742
Rank: 49, Name: Xinchan, Trophies: 1741
Rank: 50, Name: Fra, Trophies: 1738
Rank: 51, Name: Walls18, Trophies: 1735
Rank: 52, Name: AltileryX, Trophies: 1735
Rank: 53, Name: Fuckfucker, Trophies: 1734
Rank: 54, Name: SeaL, Trophies: 1730
Rank: 55, Name: DonSatorie, Trophies: 1727
Rank: 56, Name: KingFurry, Trophies: 1720
Rank: 57, Name: Toesti, Trophies: 1720
Rank: 58, Name: Alyra, Trophies: 1719
Rank: 59, Name: egopali, Trophies: 1715
Rank: 60, Name: yartil, Trophies: 1712
Rank: 61, Name: Cheat22, Trophies: 1708
Rank: 62, Name: Fierwolf, Trophies: 1704
Rank: 63, Name: Avenger, Trophies: 1702
Rank: 64, Name: off717, Trophies: 1702
Rank: 65, Name: heroqucas, Trophies: 1699
Rank: 66, Name: Aqape, Trophies: 1698
Rank: 67, Name: chuckles, Trophies: 1698
Rank: 68, Name: Akasaka, Trophies: 1695
Rank: 69, Name: SmilingJack, Trophies: 1693
Rank: 70, Name: Aindras, Trophies: 1691
Rank: 71, Name: hepha, Trophies: 1689
Rank: 72, Name: Bahz, Trophies: 1687
Rank: 73, Name: Kamoth, Trophies: 1684
Rank: 74, Name: Dinuko, Trophies: 1680
Rank: 75, Name: Lucardio, Trophies: 1676
Rank: 76, Name: Diaboluc, Trophies: 1676
Rank: 77, Name: MaxWaifus, Trophies: 1674
Rank: 78, Name: EliasDrake, Trophies: 1673
Rank: 79, Name: Adlet, Trophies: 1671
Rank: 80, Name: Alfred, Trophies: 1666
Rank: 81, Name: waying, Trophies: 1663
Rank: 82, Name: Beast911, Trophies: 1658
Rank: 83, Name: Ravenvvv, Trophies: 1656
Rank: 84, Name: Kromm69, Trophies: 1656
Rank: 85, Name: Mistress, Trophies: 1649
Rank: 86, Name: FeelGoodPain, Trophies: 1645
Rank: 87, Name: Skrillen, Trophies: 1644
Rank: 88, Name: Dubs, Trophies: 1643
Rank: 89, Name: Bob Limol, Trophies: 1640
Rank: 90, Name: phot, Trophies: 1640
Rank: 91, Name: Rude, Trophies: 1639
Rank: 92, Name: DANSLOWAS, Trophies: 1635
Rank: 93, Name: Velvetrix, Trophies: 1633
Rank: 94, Name: countdoom, Trophies: 1633
Rank: 95, Name: sseshess, Trophies: 1632
Rank: 96, Name: Stormy, Trophies: 1629
Rank: 97, Name: AbatAnon, Trophies: 1629
Rank: 98, Name: LuciferDA, Trophies: 1629
Rank: 99, Name: MyUserName, Trophies: 1628
