Rank: 0, Name: Jnut, Trophies: 1826
Rank: 1, Name: Jnuts, Trophies: 1794
Rank: 2, Name: Kalou, Trophies: 1693
Rank: 3, Name: DarkHelix, Trophies: 1690
Rank: 4, Name: Boristherussian, Trophies: 1676
Rank: 5, Name: SuperStormSmith, Trophies: 1668
Rank: 6, Name: JayNaughts, Trophies: 1629
Rank: 7, Name: AnkokuOppai, Trophies: 1618
Rank: 8, Name: jflawiefer, Trophies: 1591
Rank: 9, Name: Purveyor, Trophies: 1586
Rank: 10, Name: metareq, Trophies: 1586
Rank: 11, Name: startadeadhorse, Trophies: 1554
Rank: 12, Name: kattan, Trophies: 1545
Rank: 13, Name: jsx97, Trophies: 1540
Rank: 14, Name: Qwerty0404, Trophies: 1539
Rank: 15, Name: avalanche7, Trophies: 1528
Rank: 16, Name: Jnutts, Trophies: 1519
Rank: 17, Name: Agie, Trophies: 1519
Rank: 18, Name: DivanNya, Trophies: 1518
Rank: 19, Name: TayoPayo5369, Trophies: 1518
Rank: 20, Name: Xinchan, Trophies: 1513
Rank: 21, Name: Adlet, Trophies: 1511
Rank: 22, Name: DonSatorie, Trophies: 1498
Rank: 23, Name: Jmuts, Trophies: 1497
Rank: 24, Name: Ryu, Trophies: 1493
Rank: 25, Name: Marvin, Trophies: 1489
Rank: 26, Name: maji, Trophies: 1488
Rank: 27, Name: Loco422, Trophies: 1475
Rank: 28, Name: Ebenmaw, Trophies: 1473
Rank: 29, Name: muchas, Trophies: 1470
Rank: 30, Name: kayede, Trophies: 1467
Rank: 31, Name: Crissaegrim, Trophies: 1466
Rank: 32, Name: Fra, Trophies: 1460
Rank: 33, Name: Dante1996, Trophies: 1451
Rank: 34, Name: EliasDrake, Trophies: 1449
Rank: 35, Name: warced, Trophies: 1446
Rank: 36, Name: Waterfall38, Trophies: 1446
Rank: 37, Name: Valkrie, Trophies: 1444
Rank: 38, Name: Kromm69, Trophies: 1440
Rank: 39, Name: Alyra, Trophies: 1439
Rank: 40, Name: Kamoth, Trophies: 1439
Rank: 41, Name: MaxWaifus, Trophies: 1437
Rank: 42, Name: nefanefa, Trophies: 1428
Rank: 43, Name: sseshess, Trophies: 1428
Rank: 44, Name: Skrillen, Trophies: 1427
Rank: 45, Name: Shinesman, Trophies: 1424
Rank: 46, Name: Falsestar, Trophies: 1421
Rank: 47, Name: valadanor, Trophies: 1419
Rank: 48, Name: gartak, Trophies: 1417
Rank: 49, Name: Youareaperson99, Trophies: 1417
Rank: 50, Name: SeaL, Trophies: 1416
Rank: 51, Name: niliva, Trophies: 1414
Rank: 52, Name: Bahz, Trophies: 1412
Rank: 53, Name: chuckles, Trophies: 1412
Rank: 54, Name: Avenger, Trophies: 1408
Rank: 55, Name: Catbac, Trophies: 1407
Rank: 56, Name: Fierwolf, Trophies: 1407
Rank: 57, Name: June Masahi, Trophies: 1405
Rank: 58, Name: Bob Limol, Trophies: 1400
Rank: 59, Name: Dinuko, Trophies: 1397
Rank: 60, Name: Needstobe, Trophies: 1397
Rank: 61, Name: Copesetic, Trophies: 1395
Rank: 62, Name: lebenou83, Trophies: 1395
Rank: 63, Name: Aqape, Trophies: 1389
Rank: 64, Name: Alfred, Trophies: 1388
Rank: 65, Name: ZORRO0164, Trophies: 1386
Rank: 66, Name: Blizzardus, Trophies: 1385
Rank: 67, Name: Cheat22, Trophies: 1384
Rank: 68, Name: Walls18, Trophies: 1383
Rank: 69, Name: Cerria, Trophies: 1382
Rank: 70, Name: egopali, Trophies: 1381
Rank: 71, Name: off717, Trophies: 1380
Rank: 72, Name: sc0ut135, Trophies: 1380
Rank: 73, Name: msblast, Trophies: 1377
Rank: 74, Name: waying, Trophies: 1377
Rank: 75, Name: Fuckfucker, Trophies: 1375
Rank: 76, Name: flona123, Trophies: 1371
Rank: 77, Name: tizero, Trophies: 1370
Rank: 78, Name: FeelGoodPain, Trophies: 1366
Rank: 79, Name: Rude, Trophies: 1361
Rank: 80, Name: MyUserName, Trophies: 1361
Rank: 81, Name: AltileryX, Trophies: 1360
Rank: 82, Name: Ravenvvv, Trophies: 1358
Rank: 83, Name: Niki4q21, Trophies: 1357
Rank: 84, Name: monkeyfire7, Trophies: 1354
Rank: 85, Name: Kornwolf, Trophies: 1354
Rank: 86, Name: Stormy, Trophies: 1352
Rank: 87, Name: depressiv, Trophies: 1349
Rank: 88, Name: Sebicz, Trophies: 1349
Rank: 89, Name: Akasaka, Trophies: 1348
Rank: 90, Name: Naxsul, Trophies: 1347
Rank: 91, Name: Toesti, Trophies: 1346
Rank: 92, Name: Mithadis, Trophies: 1345
Rank: 93, Name: enominay, Trophies: 1344
Rank: 94, Name: Hosengott, Trophies: 1344
Rank: 95, Name: yartil, Trophies: 1343
Rank: 96, Name: Big Chungus, Trophies: 1343
Rank: 97, Name: Nobody36, Trophies: 1342
Rank: 98, Name: ker, Trophies: 1342
Rank: 99, Name: m0irino, Trophies: 1340
